merchant_id,merchant_type,product_category,product_name,date,day_of_week,weekend_flag,promotion_flag,original_price,production_quantity,sold_quantity,surplus_quantity,shelf_life_hours,preparation_time,storage_type,current_time,holding_time_hours,day_pattern,is_holiday_period
FNB002,Small F&B,Rice Dishes,Fried Rice,2026-01-29,3,0,0,14.67,49,42,7,10,19,Refrigerated,09:13,1.7,midweek,0
FNB002,Small F&B,Desserts,Red Bean Soup,2026-01-29,3,0,0,8.18,49,43,6,50,21,Refrigerated,08:13,2.2,midweek,0
FNB003,Small F&B,Bento Sets,Tempura Bento,2026-01-29,3,0,0,13.74,55,47,8,22,33,Refrigerated,07:28,1.1,midweek,0
FNB003,Small F&B,Soup & Sides,Edamame,2026-01-29,3,0,0,5.09,56,47,9,48,8,Refrigerated,07:20,2.4,midweek,0
FNB003,Small F&B,Rice Dishes,Fried Rice,2026-01-29,3,0,0,10.21,59,50,9,4,18,Refrigerated,09:05,1.1,midweek,0
FNB004,Small F&B,Rice Dishes,Teriyaki Don,2026-01-29,3,0,0,13.21,33,28,5,9,29,Ambient,08:45,1.5,midweek,0
FNB004,Small F&B,Bento Sets,Tempura Bento,2026-01-29,3,0,0,19.21,29,24,5,19,25,Ambient,08:40,2.4,midweek,0
FNB004,Small F&B,Noodle Dishes,Wanton Noodles,2026-01-29,3,0,0,15.83,29,25,4,4,14,Ambient,09:30,2.1,midweek,0
FNB005,Small F&B,Bento Sets,Yakitori Set,2026-01-29,3,0,0,19.15,51,45,6,16,22,Refrigerated,09:04,1.5,midweek,0
FNB005,Small F&B,Soup & Sides,Edamame,2026-01-29,3,0,0,4.44,32,27,5,17,10,Refrigerated,08:51,2.5,midweek,0
FNB005,Small F&B,Desserts,Dorayaki,2026-01-29,3,0,0,8.19,36,31,5,57,10,Ambient,08:57,1.5,midweek,0
FNB005,Small F&B,Rice Dishes,Curry Rice,2026-01-29,3,0,0,11.14,47,41,6,11,17,Ambient,07:02,1.4,midweek,0
CAF001,Café,Desserts,Cheesecake,2026-01-30,4,0,0,11.43,34,30,4,41,22,Refrigerated,07:51,2.5,transition,0
CAF001,Café,Coffee & Beverages,Americano,2026-01-30,4,0,0,4.96,32,28,4,7,4,Refrigerated,07:58,2.3,transition,0
CAF001,Café,Pastries,Blueberry Muffin,2026-01-30,4,0,1,6.95,17,15,2,72,0,Ambient,07:11,2.1,transition,0
CAF001,Café,Sandwiches,Turkey Sandwich,2026-01-30,4,0,0,11.32,10,8,2,16,14,Refrigerated,06:37,2.9,transition,0
CAF002,Café,Coffee & Beverages,Latte,2026-01-30,4,0,0,5.2,15,13,2,4,2,Refrigerated,08:43,1.7,transition,0
CAF002,Café,Desserts,Chocolate Cake,2026-01-30,4,0,0,9.75,22,20,2,55,29,Ambient,09:30,1.9,transition,0
CAF002,Café,Salads,Caesar Salad,2026-01-30,4,0,1,11.21,42,39,3,24,12,Ambient,06:34,2.7,transition,0
CAF003,Café,Pastries,Blueberry Muffin,2026-01-30,4,0,0,6.53,24,21,3,61,2,Refrigerated,08:32,2.9,transition,0
CAF003,Café,Desserts,Chocolate Cake,2026-01-30,4,0,1,10.41,43,39,4,67,18,Frozen,07:10,1.2,transition,0
CAF004,Café,Coffee & Beverages,Cappuccino,2026-01-30,4,0,0,7.92,15,13,2,6,2,Refrigerated,08:46,3.5,transition,0
CAF004,Café,Salads,Quinoa Power Bowl,2026-01-30,4,0,0,10.85,29,26,3,24,11,Refrigerated,08:02,3.1,transition,0
CAF004,Café,Desserts,Chocolate Cake,2026-01-30,4,0,0,11.54,35,30,5,52,14,Frozen,06:48,2.2,transition,0
CAF004,Café,Pastries,Blueberry Muffin,2026-01-30,4,0,0,5.03,50,44,6,51,5,Refrigerated,10:09,2.8,transition,0
CAF005,Café,Salads,Chicken Grain Bowl,2026-01-30,4,0,0,9.99,41,37,4,47,12,Refrigerated,07:31,2.8,transition,0
CAF005,Café,Pastries,Almond Croissant,2026-01-30,4,0,0,5.45,13,11,2,44,5,Ambient,08:18,1.4,transition,0
CAF005,Café,Desserts,Cheesecake,2026-01-30,4,0,0,8.5,10,8,2,45,30,Refrigerated,07:39,2.3,transition,0
BAK001,Bakery,Cakes,Carrot Cake,2026-01-30,4,0,1,9.96,75,65,10,101,22,Refrigerated,07:20,3.1,transition,0
BAK001,Bakery,Tarts,Chocolate Tart,2026-01-30,4,0,0,7.65,58,48,10,36,14,Refrigerated,10:50,2.9,transition,0
BAK001,Bakery,Cookies,Snickerdoodle,2026-01-30,4,0,0,4.02,46,37,9,172,10,Refrigerated,08:06,2.2,transition,0
BAK002,Bakery,Cookies,Chocolate Chip,2026-01-30,4,0,0,3.62,39,30,9,204,10,Ambient,09:03,2.4,transition,0
BAK002,Bakery,Tarts,Pecan Tart,2026-01-30,4,0,0,7.8,76,64,12,44,25,Refrigerated,10:38,3.6,transition,0
BAK002,Bakery,Cakes,Carrot Cake,2026-01-30,4,0,0,14.66,30,22,8,72,31,Ambient,09:18,1.7,transition,0
BAK002,Bakery,Pastries,Pain au Chocolat,2026-01-30,4,0,0,4.69,41,33,8,65,5,Ambient,09:05,2.1,transition,0
BAK003,Bakery,Cookies,White Choc Macadamia,2026-01-30,4,0,0,4.4,28,23,5,218,14,Refrigerated,08:10,2.8,transition,0
BAK003,Bakery,Pastries,Pain au Chocolat,2026-01-30,4,0,0,6.97,76,65,11,70,3,Refrigerated,08:40,2.3,transition,0
BAK003,Bakery,Cakes,Coffee Cake,2026-01-30,4,0,0,13.69,19,13,6,120,16,Refrigerated,09:03,3.2,transition,0
BAK004,Bakery,Pastries,Pain au Chocolat,2026-01-30,4,0,0,5.59,45,38,7,46,2,Refrigerated,06:21,3.3,transition,0
BAK004,Bakery,Tarts,Bakewell Tart,2026-01-30,4,0,0,6.17,65,55,10,29,16,Refrigerated,08:07,3.3,transition,0
BAK005,Bakery,Tarts,Fruit Tart,2026-01-30,4,0,0,7.07,43,37,6,72,17,Ambient,10:55,1.4,transition,0
BAK005,Bakery,Bread,Ciabatta,2026-01-30,4,0,0,4.1,52,43,9,77,8,Refrigerated,06:12,2.8,transition,0
FNB001,Small F&B,Bento Sets,Sushi Set,2026-01-30,4,0,0,19.05,52,45,7,12,24,Ambient,08:58,2.9,transition,0
FNB001,Small F&B,Rice Dishes,Curry Rice,2026-01-30,4,0,0,11.58,30,25,5,8,25,Refrigerated,07:57,1.8,transition,0
FNB002,Small F&B,Soup & Sides,Edamame,2026-01-30,4,0,0,4.74,22,18,4,25,8,Ambient,09:47,3.2,transition,0
FNB002,Small F&B,Desserts,Red Bean Soup,2026-01-30,4,0,0,10.91,43,38,5,38,28,Refrigerated,09:53,1.8,transition,0
FNB003,Small F&B,Noodle Dishes,Wanton Noodles,2026-01-30,4,0,0,12.5,44,37,7,10,15,Refrigerated,10:30,2.7,transition,0
FNB003,Small F&B,Bento Sets,Tempura Bento,2026-01-30,4,0,0,12.62,26,21,5,7,20,Frozen,10:59,1.0,transition,0
FNB004,Small F&B,Rice Dishes,Curry Rice,2026-01-30,4,0,0,9.51,32,27,5,9,17,Refrigerated,07:41,1.1,transition,0
FNB004,Small F&B,Desserts,Taiyaki,2026-01-30,4,0,0,6.85,49,43,6,37,13,Frozen,10:47,3.9,transition,0
FNB005,Small F&B,Noodle Dishes,Laksa,2026-01-30,4,0,0,14.07,49,43,6,12,18,Refrigerated,07:44,2.7,transition,0
FNB005,Small F&B,Rice Dishes,Teriyaki Don,2026-01-30,4,0,1,8.46,44,38,6,11,28,Refrigerated,07:00,2.7,transition,0
FNB005,Small F&B,Soup & Sides,Gyoza,2026-01-30,4,0,0,6.84,50,43,7,29,8,Ambient,07:28,3.4,transition,0
CAF001,Café,Salads,Chicken Grain Bowl,2026-01-31,5,1,0,10.82,48,42,6,46,10,Frozen,07:57,2.1,saturday,0
CAF001,Café,Desserts,Chocolate Cake,2026-01-31,5,1,0,8.44,47,41,6,46,19,Refrigerated,06:43,3.3,saturday,0
CAF001,Café,Coffee & Beverages,Americano,2026-01-31,5,1,0,7.86,15,12,3,6,4,Frozen,08:28,3.3,saturday,0
CAF001,Café,Sandwiches,Turkey Sandwich,2026-01-31,5,1,1,8.72,50,45,5,11,14,Refrigerated,06:52,3.4,saturday,0
CAF002,Café,Coffee & Beverages,Cappuccino,2026-01-31,5,1,0,6.51,26,22,4,5,3,Refrigerated,08:50,2.0,saturday,0
CAF002,Café,Desserts,Chocolate Cake,2026-01-31,5,1,0,9.29,35,30,5,38,28,Frozen,07:26,3.1,saturday,0
CAF002,Café,Sandwiches,Tuna Melt,2026-01-31,5,1,0,7.78,22,18,4,22,6,Frozen,08:58,1.2,saturday,0
CAF003,Café,Sandwiches,Turkey Sandwich,2026-01-31,5,1,1,11.76,22,19,3,9,8,Ambient,07:49,3.0,saturday,0
CAF003,Café,Pastries,Croissant,2026-01-31,5,1,0,5.19,32,28,4,62,2,Ambient,07:23,1.6,saturday,0
CAF003,Café,Desserts,Carrot Cake,2026-01-31,5,1,1,9.81,47,42,5,26,25,Refrigerated,07:01,1.8,saturday,0
CAF004,Café,Coffee & Beverages,Matcha Latte,2026-01-31,5,1,1,7.98,34,29,5,4,5,Refrigerated,07:05,1.2,saturday,0
CAF004,Café,Salads,Caesar Salad,2026-01-31,5,1,1,11.27,31,28,3,14,13,Frozen,07:49,3.1,saturday,0
CAF004,Café,Sandwiches,Turkey Sandwich,2026-01-31,5,1,0,7.05,18,15,3,6,13,Refrigerated,08:32,1.5,saturday,0
CAF004,Café,Pastries,Banana Bread,2026-01-31,5,1,0,6.11,13,10,3,57,3,Ambient,07:28,1.9,saturday,0
CAF005,Café,Salads,Greek Salad,2026-01-31,5,1,1,13.84,14,12,2,12,14,Refrigerated,09:51,3.0,saturday,0
CAF005,Café,Coffee & Beverages,Americano,2026-01-31,5,1,0,5.14,31,27,4,7,3,Refrigerated,09:51,3.1,saturday,0
CAF005,Café,Sandwiches,Chicken Avocado Wrap,2026-01-31,5,1,0,7.66,48,42,6,17,11,Refrigerated,06:33,3.7,saturday,0
BAK001,Bakery,Cookies,White Choc Macadamia,2026-01-31,5,1,1,3.89,69,58,11,259,12,Ambient,08:58,1.7,saturday,0
BAK001,Bakery,Bread,Sourdough Loaf,2026-01-31,5,1,0,4.81,38,30,8,93,5,Refrigerated,08:30,1.2,saturday,0
BAK001,Bakery,Pastries,Cheese Danish,2026-01-31,5,1,1,3.96,20,16,4,32,5,Ambient,09:00,2.1,saturday,0
BAK002,Bakery,Cakes,Lemon Drizzle,2026-01-31,5,1,0,14.37,76,63,13,108,30,Ambient,08:06,1.5,saturday,0
BAK002,Bakery,Bread,Sourdough Loaf,2026-01-31,5,1,0,4.73,31,23,8,32,7,Ambient,08:04,2.7,saturday,0
BAK002,Bakery,Pastries,Apple Turnover,2026-01-31,5,1,0,7.25,48,38,10,26,2,Refrigerated,09:01,1.6,saturday,0
BAK002,Bakery,Cookies,White Choc Macadamia,2026-01-31,5,1,0,4.02,43,35,8,325,13,Ambient,09:41,3.6,saturday,0
BAK003,Bakery,Cakes,Coffee Cake,2026-01-31,5,1,0,7.25,23,18,5,66,39,Refrigerated,08:23,1.8,saturday,0
BAK003,Bakery,Cookies,Double Chocolate,2026-01-31,5,1,0,3.26,56,46,10,288,13,Frozen,08:48,3.6,saturday,0
BAK003,Bakery,Bread,Focaccia,2026-01-31,5,1,0,7.0,32,25,7,86,5,Ambient,08:39,2.9,saturday,0
BAK003,Bakery,Pastries,Apple Turnover,2026-01-31,5,1,1,7.0,80,69,11,44,1,Frozen,08:22,3.9,saturday,0
BAK004,Bakery,Cookies,Oatmeal Raisin,2026-01-31,5,1,0,4.42,32,24,8,216,15,Refrigerated,08:45,2.6,saturday,0
BAK004,Bakery,Cakes,Coffee Cake,2026-01-31,5,1,0,11.16,30,23,7,79,21,Frozen,08:40,3.5,saturday,0
BAK004,Bakery,Pastries,Cheese Danish,2026-01-31,5,1,0,5.0,65,53,12,60,3,Ambient,08:09,1.8,saturday,0
BAK004,Bakery,Tarts,Chocolate Tart,2026-01-31,5,1,1,7.75,65,54,11,40,25,Ambient,08:35,2.8,saturday,0
BAK005,Bakery,Cakes,Chocolate Fudge,2026-01-31,5,1,0,12.02,77,63,14,97,25,Refrigerated,06:11,1.4,saturday,0
BAK005,Bakery,Bread,Sourdough Loaf,2026-01-31,5,1,1,8.24,50,42,8,40,1,Refrigerated,10:43,2.3,saturday,0
FNB001,Small F&B,Rice Dishes,Curry Rice,2026-01-31,5,1,0,14.84,37,31,6,7,23,Ambient,10:22,3.5,saturday,0
FNB001,Small F&B,Desserts,Taiyaki,2026-01-31,5,1,0,10.57,30,24,6,37,27,Frozen,08:10,1.3,saturday,0
FNB002,Small F&B,Soup & Sides,Edamame,2026-01-31,5,1,1,7.38,34,30,4,23,8,Refrigerated,07:00,1.7,saturday,0
FNB002,Small F&B,Rice Dishes,Bibimbap,2026-01-31,5,1,1,13.95,48,41,7,5,28,Ambient,09:28,1.5,saturday,0
FNB002,Small F&B,Desserts,Matcha Parfait,2026-01-31,5,1,1,6.14,37,32,5,51,26,Refrigerated,07:01,2.5,saturday,0
FNB003,Small F&B,Noodle Dishes,Miso Ramen,2026-01-31,5,1,1,14.86,44,39,5,7,20,Refrigerated,07:17,1.7,saturday,0
FNB003,Small F&B,Bento Sets,Sushi Set,2026-01-31,5,1,0,19.02,21,17,4,8,34,Refrigerated,09:01,2.2,saturday,0
FNB003,Small F&B,Rice Dishes,Fried Rice,2026-01-31,5,1,0,11.05,48,40,8,8,26,Ambient,07:23,3.7,saturday,0
FNB003,Small F&B,Soup & Sides,Edamame,2026-01-31,5,1,0,7.41,53,44,9,14,11,Frozen,07:48,1.7,saturday,0
FNB004,Small F&B,Desserts,Red Bean Soup,2026-01-31,5,1,1,11.59,48,42,6,51,18,Ambient,09:11,1.7,saturday,0
FNB004,Small F&B,Rice Dishes,Teriyaki Don,2026-01-31,5,1,1,14.1,59,51,8,6,24,Refrigerated,08:27,3.7,saturday,0
FNB004,Small F&B,Noodle Dishes,Wanton Noodles,2026-01-31,5,1,1,13.22,24,19,5,6,13,Ambient,09:35,3.3,saturday,0
FNB004,Small F&B,Soup & Sides,Edamame,2026-01-31,5,1,0,4.98,20,16,4,29,13,Ambient,09:32,2.5,saturday,0
FNB005,Small F&B,Soup & Sides,Edamame,2026-01-31,5,1,0,4.97,58,49,9,29,12,Refrigerated,07:11,3.1,saturday,0
FNB005,Small F&B,Noodle Dishes,Miso Ramen,2026-01-31,5,1,0,14.28,24,19,5,8,24,Ambient,08:31,3.0,saturday,0
CAF001,Café,Desserts,Brownie,2026-02-01,6,1,0,8.12,48,41,7,49,18,Frozen,08:26,1.5,sunday,0
CAF001,Café,Salads,Caesar Salad,2026-02-01,6,1,0,10.03,48,41,7,19,17,Frozen,10:24,2.1,sunday,0
CAF001,Café,Sandwiches,Chicken Avocado Wrap,2026-02-01,6,1,0,10.75,23,18,5,10,12,Refrigerated,09:50,3.3,sunday,0
CAF002,Café,Pastries,Almond Croissant,2026-02-01,6,1,0,7.11,26,22,4,53,2,Refrigerated,09:29,1.4,sunday,0
CAF002,Café,Desserts,Cheesecake,2026-02-01,6,1,0,11.38,16,13,3,53,22,Ambient,09:55,2.3,sunday,0
CAF002,Café,Coffee & Beverages,Cold Brew,2026-02-01,6,1,0,6.43,12,10,2,7,2,Frozen,07:12,1.9,sunday,0
CAF003,Café,Pastries,Croissant,2026-02-01,6,1,0,3.6,23,19,4,52,3,Refrigerated,07:39,2.4,sunday,0
CAF003,Café,Sandwiches,Turkey Sandwich,2026-02-01,6,1,1,11.01,47,42,5,21,11,Refrigerated,09:02,3.0,sunday,0
CAF004,Café,Coffee & Beverages,Matcha Latte,2026-02-01,6,1,0,7.06,50,44,6,5,2,Ambient,08:17,2.2,sunday,0
CAF004,Café,Pastries,Almond Croissant,2026-02-01,6,1,1,4.28,46,40,6,33,3,Refrigerated,08:16,4.0,sunday,0
CAF004,Café,Salads,Greek Salad,2026-02-01,6,1,0,13.29,26,21,5,26,15,Refrigerated,10:10,3.8,sunday,0
CAF004,Café,Sandwiches,Tuna Melt,2026-02-01,6,1,0,11.06,31,26,5,21,9,Frozen,08:35,3.7,sunday,0
CAF005,Café,Sandwiches,BLT,2026-02-01,6,1,1,10.89,25,21,4,21,9,Ambient,07:32,1.9,sunday,0
CAF005,Café,Pastries,Croissant,2026-02-01,6,1,0,7.31,29,25,4,33,4,Ambient,07:50,1.7,sunday,0
CAF005,Café,Desserts,Cheesecake,2026-02-01,6,1,0,11.56,44,38,6,49,23,Refrigerated,08:19,1.2,sunday,0
CAF005,Café,Salads,Caesar Salad,2026-02-01,6,1,0,12.87,13,10,3,21,14,Frozen,08:01,2.0,sunday,0
BAK001,Bakery,Cookies,Oatmeal Raisin,2026-02-01,6,1,0,3.51,45,37,8,210,10,Refrigerated,07:20,2.8,sunday,0
BAK001,Bakery,Tarts,Fruit Tart,2026-02-01,6,1,1,7.68,16,12,4,29,14,Refrigerated,10:00,2.4,sunday,0
BAK001,Bakery,Cakes,Lemon Drizzle,2026-02-01,6,1,0,12.43,60,51,9,69,43,Ambient,07:06,1.1,sunday,0
BAK002,Bakery,Bread,Ciabatta,2026-02-01,6,1,0,4.54,52,43,9,60,2,Refrigerated,06:38,3.6,sunday,0
BAK002,Bakery,Pastries,Almond Twist,2026-02-01,6,1,0,3.88,43,34,9,45,5,Ambient,07:30,3.4,sunday,0
BAK002,Bakery,Tarts,Pecan Tart,2026-02-01,6,1,0,7.11,66,54,12,43,20,Frozen,07:29,1.4,sunday,0
BAK002,Bakery,Cookies,Snickerdoodle,2026-02-01,6,1,1,4.69,33,26,7,206,6,Refrigerated,07:21,3.1,sunday,0
BAK003,Bakery,Cookies,Snickerdoodle,2026-02-01,6,1,0,4.32,53,43,10,289,15,Ambient,06:10,2.2,sunday,0
BAK003,Bakery,Bread,Baguette,2026-02-01,6,1,0,5.95,78,64,14,65,7,Frozen,06:20,3.2,sunday,0
BAK003,Bakery,Cakes,Coffee Cake,2026-02-01,6,1,1,13.95,38,30,8,80,28,Refrigerated,06:56,4.0,sunday,0
BAK004,Bakery,Tarts,Pecan Tart,2026-02-01,6,1,0,8.13,38,29,9,64,21,Refrigerated,09:51,2.8,sunday,0
BAK004,Bakery,Cookies,Snickerdoodle,2026-02-01,6,1,0,3.0,33,26,7,297,9,Refrigerated,08:56,2.6,sunday,0
BAK005,Bakery,Cookies,White Choc Macadamia,2026-02-01,6,1,0,4.91,52,43,9,179,9,Refrigerated,07:26,2.8,sunday,0
BAK005,Bakery,Bread,Ciabatta,2026-02-01,6,1,0,8.65,44,35,9,52,7,Frozen,07:57,3.0,sunday,0
FNB001,Small F&B,Bento Sets,Sushi Set,2026-02-01,6,1,0,13.83,34,28,6,18,20,Refrigerated,08:04,3.4,sunday,0
FNB001,Small F&B,Soup & Sides,Korokke,2026-02-01,6,1,0,7.76,21,16,5,31,14,Frozen,08:31,4.0,sunday,0
FNB001,Small F&B,Noodle Dishes,Pad Thai,2026-02-01,6,1,0,14.46,35,29,6,9,15,Refrigerated,08:12,1.0,sunday,0
FNB001,Small F&B,Rice Dishes,Teriyaki Don,2026-02-01,6,1,1,14.63,21,17,4,8,20,Frozen,08:42,1.8,sunday,0
FNB002,Small F&B,Noodle Dishes,Pad Thai,2026-02-01,6,1,0,15.99,55,46,9,6,13,Ambient,09:00,3.9,sunday,0
FNB002,Small F&B,Bento Sets,Katsu Don,2026-02-01,6,1,0,19.72,27,21,6,22,37,Refrigerated,08:07,2.4,sunday,0
FNB002,Small F&B,Rice Dishes,Curry Rice,2026-02-01,6,1,1,13.52,42,36,6,12,23,Frozen,09:58,3.7,sunday,0
FNB002,Small F&B,Desserts,Mochi Ice Cream,2026-02-01,6,1,1,11.95,30,26,4,68,27,Ambient,07:59,3.3,sunday,0
FNB003,Small F&B,Soup & Sides,Takoyaki,2026-02-01,6,1,0,4.85,32,25,7,16,8,Refrigerated,09:59,3.7,sunday,0
FNB003,Small F&B,Rice Dishes,Fried Rice,2026-02-01,6,1,1,10.26,43,37,6,11,21,Ambient,06:22,1.1,sunday,0
FNB003,Small F&B,Bento Sets,Katsu Don,2026-02-01,6,1,0,15.32,20,16,4,8,24,Frozen,09:38,2.6,sunday,0
FNB004,Small F&B,Soup & Sides,Korokke,2026-02-01,6,1,0,7.24,60,52,8,39,9,Refrigerated,06:06,1.2,sunday,0
FNB004,Small F&B,Bento Sets,Tempura Bento,2026-02-01,6,1,0,17.57,44,35,9,19,22,Ambient,10:23,1.2,sunday,0
FNB004,Small F&B,Rice Dishes,Hainanese Chicken Rice,2026-02-01,6,1,0,8.18,38,30,8,6,18,Refrigerated,07:06,3.9,sunday,0
FNB005,Small F&B,Noodle Dishes,Miso Ramen,2026-02-01,6,1,1,14.6,34,29,5,12,12,Refrigerated,09:35,3.8,sunday,0
FNB005,Small F&B,Desserts,Red Bean Soup,2026-02-01,6,1,0,9.95,26,22,4,26,19,Refrigerated,10:26,1.3,sunday,0
CAF001,Café,Coffee & Beverages,Cold Brew,2026-02-02,0,0,1,4.51,40,35,5,7,2,Frozen,07:37,3.8,transition,0
CAF001,Café,Desserts,Chocolate Cake,2026-02-02,0,0,0,7.01,46,41,5,25,25,Ambient,07:45,1.4,transition,0
CAF002,Café,Desserts,Brownie,2026-02-02,0,0,0,11.25,46,42,4,36,25,Refrigerated,08:03,2.3,transition,0
CAF002,Café,Pastries,Banana Bread,2026-02-02,0,0,0,4.67,18,15,3,61,2,Refrigerated,07:39,3.6,transition,0
CAF002,Café,Salads,Garden Fresh,2026-02-02,0,0,0,11.49,17,15,2,28,19,Ambient,06:11,3.4,transition,0
CAF002,Café,Coffee & Beverages,Latte,2026-02-02,0,0,0,4.96,12,11,1,4,2,Ambient,08:08,3.9,transition,0
CAF003,Café,Pastries,Croissant,2026-02-02,0,0,0,5.15,31,27,4,70,5,Ambient,09:55,2.1,transition,0
CAF003,Café,Coffee & Beverages,Cold Brew,2026-02-02,0,0,0,6.88,38,33,5,5,3,Frozen,07:12,3.6,transition,0
CAF004,Café,Salads,Caesar Salad,2026-02-02,0,0,0,10.26,37,33,4,15,19,Ambient,08:18,1.6,transition,0
CAF004,Café,Sandwiches,Veggie Panini,2026-02-02,0,0,0,8.4,37,33,4,22,6,Refrigerated,08:22,1.9,transition,0
CAF004,Café,Pastries,Blueberry Muffin,2026-02-02,0,0,0,6.86,34,30,4,52,1,Refrigerated,06:15,2.9,transition,0
CAF005,Café,Desserts,Chocolate Cake,2026-02-02,0,0,0,9.13,16,13,3,43,22,Refrigerated,06:36,3.9,transition,0
CAF005,Café,Pastries,Blueberry Muffin,2026-02-02,0,0,0,6.74,45,40,5,57,1,Refrigerated,08:33,1.0,transition,0
CAF005,Café,Coffee & Beverages,Cold Brew,2026-02-02,0,0,1,5.97,31,27,4,4,4,Ambient,09:27,1.8,transition,0
CAF005,Café,Salads,Quinoa Power Bowl,2026-02-02,0,0,0,12.35,48,43,5,36,15,Refrigerated,08:56,1.7,transition,0
BAK001,Bakery,Pastries,Danish Pastry,2026-02-02,0,0,0,5.22,17,13,4,32,1,Ambient,08:02,1.6,transition,0
BAK001,Bakery,Cakes,Victoria Sponge,2026-02-02,0,0,0,7.82,71,59,12,75,21,Ambient,07:02,1.8,transition,0
BAK001,Bakery,Tarts,Pecan Tart,2026-02-02,0,0,0,7.07,72,60,12,39,13,Ambient,06:16,3.4,transition,0
BAK002,Bakery,Bread,Baguette,2026-02-02,0,0,0,6.71,15,11,4,51,6,Refrigerated,09:06,1.3,transition,0
BAK002,Bakery,Cookies,Double Chocolate,2026-02-02,0,0,0,2.5,59,51,8,310,7,Refrigerated,06:06,3.9,transition,0
BAK003,Bakery,Pastries,Danish Pastry,2026-02-02,0,0,0,6.45,37,30,7,32,2,Ambient,08:42,2.3,transition,0
BAK003,Bakery,Tarts,Lemon Tart,2026-02-02,0,0,0,5.97,53,44,9,68,12,Refrigerated,09:10,2.4,transition,0
BAK004,Bakery,Pastries,Danish Pastry,2026-02-02,0,0,0,4.35,34,27,7,68,1,Refrigerated,07:33,3.1,transition,0
BAK004,Bakery,Cookies,Snickerdoodle,2026-02-02,0,0,0,4.75,57,48,9,320,13,Ambient,08:13,3.9,transition,0
BAK004,Bakery,Bread,Ciabatta,2026-02-02,0,0,0,5.4,48,39,9,26,3,Frozen,08:24,3.3,transition,0
BAK004,Bakery,Cakes,Coffee Cake,2026-02-02,0,0,0,7.92,31,24,7,116,45,Ambient,09:35,2.4,transition,0
BAK005,Bakery,Pastries,Almond Twist,2026-02-02,0,0,0,7.0,31,24,7,62,4,Ambient,09:15,2.6,transition,0
BAK005,Bakery,Bread,Sourdough Loaf,2026-02-02,0,0,0,5.3,57,47,10,29,6,Frozen,08:53,1.6,transition,0
BAK005,Bakery,Cakes,Victoria Sponge,2026-02-02,0,0,1,11.14,71,62,9,117,17,Refrigerated,09:20,2.4,transition,0
BAK005,Bakery,Cookies,Double Chocolate,2026-02-02,0,0,0,2.57,16,12,4,174,5,Refrigerated,06:10,3.3,transition,0
FNB001,Small F&B,Noodle Dishes,Laksa,2026-02-02,0,0,0,12.07,54,47,7,4,14,Ambient,10:20,2.1,transition,0
FNB001,Small F&B,Soup & Sides,Gyoza,2026-02-02,0,0,0,7.01,36,30,6,21,14,Refrigerated,08:34,2.4,transition,0
FNB002,Small F&B,Noodle Dishes,Pad Thai,2026-02-02,0,0,0,12.51,22,18,4,12,23,Refrigerated,08:02,2.8,transition,0
FNB002,Small F&B,Desserts,Dorayaki,2026-02-02,0,0,0,8.27,60,52,8,57,18,Refrigerated,08:25,2.1,transition,0
FNB003,Small F&B,Desserts,Taiyaki,2026-02-02,0,0,0,9.97,43,37,6,60,22,Ambient,09:35,3.1,transition,0
FNB003,Small F&B,Noodle Dishes,Wanton Noodles,2026-02-02,0,0,0,10.68,58,50,8,9,10,Refrigerated,09:49,2.9,transition,0
FNB003,Small F&B,Soup & Sides,Edamame,2026-02-02,0,0,0,4.5,23,19,4,19,11,Ambient,07:33,1.4,transition,0
FNB004,Small F&B,Bento Sets,Tempura Bento,2026-02-02,0,0,0,16.38,50,43,7,22,26,Frozen,07:48,1.6,transition,0
FNB004,Small F&B,Desserts,Dorayaki,2026-02-02,0,0,0,6.93,24,20,4,67,19,Refrigerated,09:33,2.7,transition,0
FNB005,Small F&B,Bento Sets,Tempura Bento,2026-02-02,0,0,0,19.04,28,24,4,22,33,Refrigerated,07:19,3.9,transition,0
FNB005,Small F&B,Noodle Dishes,Laksa,2026-02-02,0,0,0,14.75,38,32,6,6,21,Refrigerated,10:23,3.3,transition,0
FNB005,Small F&B,Rice Dishes,Fried Rice,2026-02-02,0,0,0,13.52,43,37,6,8,21,Refrigerated,10:58,3.2,transition,0
CAF001,Café,Salads,Garden Fresh,2026-02-03,1,0,0,11.88,43,38,5,26,19,Frozen,06:15,2.7,midweek,0
CAF001,Café,Sandwiches,Veggie Panini,2026-02-03,1,0,0,8.66,18,15,3,7,15,Frozen,08:02,1.9,midweek,0
CAF001,Café,Pastries,Blueberry Muffin,2026-02-03,1,0,0,4.46,23,21,2,46,1,Refrigerated,09:16,2.8,midweek,0
CAF002,Café,Pastries,Croissant,2026-02-03,1,0,0,6.35,39,35,4,31,4,Refrigerated,06:12,1.7,midweek,0
CAF002,Café,Desserts,Carrot Cake,2026-02-03,1,0,0,7.3,35,31,4,26,23,Frozen,09:46,1.2,midweek,0
CAF002,Café,Coffee & Beverages,Cold Brew,2026-02-03,1,0,0,6.24,30,26,4,8,5,Ambient,09:46,3.6,midweek,0
CAF002,Café,Sandwiches,Chicken Avocado Wrap,2026-02-03,1,0,0,8.04,11,9,2,9,10,Ambient,09:07,2.6,midweek,0
